"","genes","pen$tagwise.dispersion"
"11737","Solyc06g083630.2.1",0.049635213480962
"10229","Solyc06g008310.2.1",0.137477328819422
"8522","Solyc04g080290.2.1",0.0570736208354945
"8848","Solyc05g006640.2.1",0.163053806471951
"16115","Solyc09g098340.2.1",0.0846350478616353
"17669","Solyc11g007710.1.1",0.203317278782189
"11941","Solyc07g006560.2.1",0.531232968960284
"14880","Solyc09g008320.2.1",0.157171849603232
"1901","Solyc01g099140.2.1",0.131541047327478
"3284","Solyc02g067840.2.1",0.0341470068963638
"5337","Solyc03g032140.2.1",0.0760592778457861
"5363","Solyc03g033510.2.1",0.141849946924138
"11691","Solyc06g083030.2.1",0.0554526844513707
"16644","Solyc10g047250.1.1",0.286251497314425
"12101","Solyc07g008800.2.1",0.170738311758344
"12950","Solyc07g062430.2.1",0.247459069726588
"17991","Solyc11g013270.1.1",0.526207048813229
"1790","Solyc01g097610.2.1",0.0662773138444883
"13459","Solyc08g007690.1.1",1.1383917779966
"14222","Solyc08g076570.2.1",0.0424355084809541
"15064","Solyc09g010860.2.1",0.170188109772892
"6826","Solyc03g120090.1.1",0.0476069750000092
"8043","Solyc04g072050.2.1",0.242677108435414
"4749","Solyc02g092490.2.1",0.336976749627134
"8417","Solyc04g078950.1.1",0.303305915745955
"10596","Solyc06g051790.2.1",0.00938685733920794
"10615","Solyc06g053180.2.1",0.0965805206032546
"12603","Solyc07g049570.2.1",0.060174466244491
"18505","Solyc11g066760.1.1",0.051007825245451
"2944","Solyc02g032330.2.1",0.0644040663356358
"5996","Solyc03g097020.2.1",0.34498315908576
"7800","Solyc04g051660.2.1",0.241578399574985
"19187","Solyc12g010890.1.1",0.112425027076077
"10382","Solyc06g034110.2.1",0.0768832643150751
"11017","Solyc06g066300.1.1",0.037243381664533
"4831","Solyc02g093450.2.1",0.130637691291724
"6090","Solyc03g098250.2.1",0.353183527792257
"11137","Solyc06g068990.2.1",0.293031281085914
"12872","Solyc07g056170.2.1",0.0909337870312451
"18027","Solyc11g017050.1.1",0.0343349658428858
"547","Solyc01g010660.2.1",0.0528674177436514
"12199","Solyc07g018290.2.1",0.169509179008829
"12942","Solyc07g062260.2.1",0.498668928089226
"1542","Solyc01g094500.2.1",0.0497459386513231
"1868","Solyc01g098710.2.1",0.0694494009924122
"3224","Solyc02g066930.2.1",0.097926186742141
"3790","Solyc02g079110.2.1",0.2015607106302
"17816","Solyc11g010650.2.1",0.0473630352719505
"12640","Solyc07g052430.2.1",0.0600117497117417
"18092","Solyc11g020590.1.1",0.0601449250648767
"18102","Solyc11g020770.1.1",0.124188390270127
"9747","Solyc05g052150.2.1",0.0981211885317637
"10520","Solyc06g050400.1.1",0.123627148482906
"112","Solyc00g091170.2.1",0.134836380481038
"2158","Solyc01g103460.2.1",0.0676550440434739
"5458","Solyc03g044430.2.1",0.368651479318445
"11637","Solyc06g082280.2.1",0.214035246851815
"13863","Solyc08g065940.2.1",0.359184513196683
"3314","Solyc02g068230.2.1",0.0431084917265126
"6223","Solyc03g112310.1.1",0.1358742148593
"17186","Solyc10g081590.1.1",0.346705516049896
"5857","Solyc03g093430.2.1",0.107203272808807
"702","Solyc01g056620.2.1",0.0488716963336125
"6138","Solyc03g111170.2.1",0.0816705404261868
"7424","Solyc04g014270.2.1",0.100330778427517
"1653","Solyc01g095800.2.1",0.0270953810792107
"6074","Solyc03g098070.2.1",0.542635025302025
"16111","Solyc09g098300.2.1",0.148288488094176
"3050","Solyc02g062140.2.1",0.254997127664335
"5784","Solyc03g083130.1.1",0.198406204246146
"18934","Solyc12g006310.1.1",0.0414205239385564
"19383","Solyc12g019490.1.1",0.0589796876598134
"1295","Solyc01g088150.2.1",0.0541371696259404
"15970","Solyc09g091190.2.1",0.0237765832747918
"4334","Solyc02g086640.2.1",0.0822776526204574
"6561","Solyc03g116830.2.1",0.0206513100247652
"15356","Solyc09g057640.2.1",0.040467430361899
"15402","Solyc09g059990.1.1",0.171200168948281
"18402","Solyc11g065240.1.1",0.199302514348946
"6083","Solyc03g098180.2.1",0.11746059621993
"10262","Solyc06g008900.2.1",0.111247764567928
"10815","Solyc06g061240.2.1",0.705959581210404
"16218","Solyc10g006190.2.1",0.0902841139107886
"755","Solyc01g058270.2.1",0.161804982750626
"11228","Solyc06g071310.2.1",0.0671256415988614
"5801","Solyc03g083330.2.1",0.0743606356271723
"9602","Solyc05g047560.1.1",0.373684985847063
"1150","Solyc01g081150.2.1",0.049005355523494
"1422","Solyc01g090990.2.1",0.0770417283792555
"5160","Solyc03g019660.2.1",0.344699878609382
"10308","Solyc06g009690.1.1",0.0344239117872681
"16061","Solyc09g092530.2.1",0.0433692741418149
"4268","Solyc02g085740.2.1",0.0896566719822484
"9046","Solyc05g009380.2.1",1.15015322458062
"17725","Solyc11g008480.1.1",0.258917558096016
"15097","Solyc09g011410.2.1",0.169237183409081
"1974","Solyc01g100060.2.1",0.0621023555536922
"5520","Solyc03g058160.2.1",0.449292406513671
"10790","Solyc06g060880.2.1",0.820921777401053
"12231","Solyc07g021540.2.1",0.187939418892859
"15273","Solyc09g031600.2.1",0.0511357498335243
"19528","Solyc12g040460.1.1",0.114549965320021
"19768","Solyc12g057120.1.1",0.049795533175959
"10168","Solyc06g007480.2.1",0.113794706913926
"10291","Solyc06g009380.2.1",0.064371053025266
"11913","Solyc07g006150.2.1",0.0895744661806006
"283","Solyc01g006610.1.1",0.993571077951052
"5926","Solyc03g095610.2.1",0.16503418344317
"8021","Solyc04g071730.2.1",0.016499891460787
"9282","Solyc05g013810.2.1",0.419615976257325
"3991","Solyc02g082020.2.1",0.228460761198069
"8428","Solyc04g079120.2.1",0.147277491066117
"4649","Solyc02g091090.2.1",0.0894574471370372
"8158","Solyc04g074670.2.1",0.0414360867382539
"8907","Solyc05g007450.2.1",0.679656647799673
"10937","Solyc06g065190.1.1",0.1005126287054
"11545","Solyc06g075980.2.1",0.0457840925145514
"14817","Solyc09g007440.2.1",0.382718496433404
"14964","Solyc09g009500.2.1",0.155308797729846
"18186","Solyc11g040040.1.1",0.286787094325683
"7928","Solyc04g063210.2.1",0.4227360587357
"9957","Solyc05g055130.1.1",0.370290919026016
"9724","Solyc05g051770.2.1",0.043729199005173
"14886","Solyc09g008410.2.1",0.0718854304004281
"17294","Solyc10g084220.1.1",0.0616845443265067
"3459","Solyc02g070280.2.1",0.195164530666717
"15131","Solyc09g011920.2.1",0.111107705679548
"18792","Solyc11g072550.1.1",0.175716456125209
"9021","Solyc05g009020.2.1",0.031218744603398
"10106","Solyc06g005600.2.1",0.0759517546127897
"16000","Solyc09g091690.1.1",0.118318262904807
"1085","Solyc01g080310.2.1",0.12527531244237
"2559","Solyc01g109290.2.1",0.134682660222335
"17763","Solyc11g008980.1.1",0.175211087055774
"533","Solyc01g010370.2.1",0.0338779045771876
"1532","Solyc01g094360.2.1",0.951536047804581
"12871","Solyc07g056160.2.1",0.071999583275358
"17874","Solyc11g011460.1.1",0.186637313782385
"13107","Solyc07g064600.2.1",1.14652043510619
"14330","Solyc08g078130.2.1",0.0396402502872042
"15945","Solyc09g090830.2.1",0.0805554152371178
"19821","Solyc12g088040.1.1",0.114427526907824
"541","Solyc01g010570.2.1",0.0675270344384581
"2498","Solyc01g108410.1.1",0.0682330868138291
"7572","Solyc04g018100.2.1",0.406564378250177
"19842","Solyc12g088440.1.1",0.0506862180987338
"2817","Solyc02g011840.1.1",0.4350182452814
"10243","Solyc06g008600.2.1",0.0899115871534515
"4122","Solyc02g083780.1.1",0.0823600719657447
"12286","Solyc07g032260.2.1",0.0461396293821691
"17144","Solyc10g081110.1.1",0.0853930816246382
"3868","Solyc02g080320.2.1",0.186169483963152
"8251","Solyc04g076780.2.1",0.080837822454603
"11424","Solyc06g074010.2.1",0.0385452579271437
"11917","Solyc07g006190.2.1",0.0858762082108284
"19118","Solyc12g009840.1.1",0.0516418077240847
"13309","Solyc08g005520.2.1",0.0627468583254888
"26","Solyc00g007120.2.1",0.0742890616128915
"7142","Solyc04g007020.2.1",0.378681605957204
"8118","Solyc04g074130.2.1",0.0670234693296343
"9846","Solyc05g053600.2.1",0.389472866643675
"11215","Solyc06g071160.2.1",0.127846383142544
"12294","Solyc07g032710.2.1",0.113267239408138
"2283","Solyc01g105130.2.1",0.066065530145036
"10511","Solyc06g050230.2.1",0.0305649116140737
"10779","Solyc06g060770.2.1",0.597347900285379
"2650","Solyc01g110470.2.1",0.0450847794852578
"8403","Solyc04g078780.2.1",0.175418319819958
"9106","Solyc05g010280.2.1",0.0621443588469466
"12920","Solyc07g061960.2.1",0.0968882940084466
"15599","Solyc09g072690.1.1",1.9506723763604
"16336","Solyc10g007830.1.1",1.75330595297123
"17338","Solyc10g084920.1.1",0.174140157072869
"13992","Solyc08g068060.2.1",0.0754137614331031
"915","Solyc01g068020.2.1",0.331435511011655
"3924","Solyc02g081120.2.1",1.07729510326727
"1632","Solyc01g095540.2.1",0.0579202639466442
"7195","Solyc04g007720.2.1",0.0678832912750982
"19960","Solyc12g096100.1.1",0.259528525790108
"3318","Solyc02g068280.2.1",0.187578473915044
"8642","Solyc04g081920.2.1",0.0565988177912403
"17006","Solyc10g079250.1.1",0.0585750717340317
"4620","Solyc02g090650.2.1",0.129288536644424
"11333","Solyc06g072820.2.1",0.038312376305622
"14457","Solyc08g079840.1.1",0.351661560300798
"16172","Solyc10g005600.2.1",0.0575671512670999
"17148","Solyc10g081150.1.1",0.0329100780256599
"4181","Solyc02g084630.2.1",0.0474304549763338
"12264","Solyc07g025510.2.1",0.0777289166953859
"17970","Solyc11g012970.1.1",0.0392999945610847
"11326","Solyc06g072730.2.1",0.189711032251909
"5297","Solyc03g031620.2.1",0.630469481934849
"13893","Solyc08g066440.2.1",0.118764569603559
"20262","Solyc01g109170.2.1",1.57214905264753
"15534","Solyc09g065570.2.1",0.266649216491804
"15876","Solyc09g089870.2.1",0.38198051186543
"16386","Solyc10g008560.2.1",0.105022405997442
"2775","Solyc01g112090.2.1",0.143500370761896
"11869","Solyc07g005640.2.1",0.0388282471352201
"3216","Solyc02g065700.2.1",0.203386814177604
"4174","Solyc02g084550.2.1",0.027466761117695
"16916","Solyc10g077000.1.1",0.130871153308403
"14307","Solyc08g077800.2.1",0.0218067781916594
"51","Solyc00g011170.1.1",0.198785215764732
"9227","Solyc05g013130.2.1",0.0666011042696915
"3643","Solyc02g077110.2.1",0.801902510085658
"13028","Solyc07g063480.2.1",0.0589003405671328
"12418","Solyc07g042690.2.1",0.0599145100423509
"18398","Solyc11g065180.1.1",0.0209625469518458
"4076","Solyc02g083230.2.1",0.238859242154335
"4327","Solyc02g086560.2.1",0.157008859595632
"14637","Solyc08g082440.2.1",0.156745218078273
"15066","Solyc09g010880.2.1",0.0332783308653332
"323","Solyc01g007140.2.1",0.242845523560605
"2760","Solyc01g111920.2.1",0.0562292820099828
"5130","Solyc03g007750.2.1",0.106408438676738
"3572","Solyc02g071930.1.1",0.717443440515414
"1034","Solyc01g079640.2.1",0.151038300703541
"15389","Solyc09g059510.2.1",0.24470207875779
"16319","Solyc10g007610.2.1",0.045323101105995
"3188","Solyc02g065350.2.1",0.283320353362967
"3841","Solyc02g079960.2.1",0.528420037439779
"8474","Solyc04g079770.2.1",0.124658122106869
"10755","Solyc06g060390.2.1",0.0444816624714373
"14061","Solyc08g069230.2.1",0.267078158548845
"7573","Solyc04g018110.1.1",0.182986131512703
"17573","Solyc11g006410.1.1",0.0733002245701074
"18908","Solyc12g005940.1.1",0.437517806098049
"19385","Solyc12g019560.1.1",0.662799055453227
"6375","Solyc03g114290.2.1",0.137311074024449
"18458","Solyc11g066160.1.1",0.726655619973927
"20684","Solyc08g081400.2.1",1.17888802323245
"6008","Solyc03g097170.2.1",0.256548430880891
"9831","Solyc05g053360.2.1",0.0554234923719099
"11849","Solyc07g005400.2.1",0.128671485855508
"18580","Solyc11g068750.1.1",0.0647835620872844
"18590","Solyc11g068890.1.1",0.637333905904503
"1425","Solyc01g091020.2.1",0.0302234091355982
"2516","Solyc01g108650.2.1",0.222540688848099
"3207","Solyc02g065580.2.1",0.114710396750991
"8152","Solyc04g074570.1.1",0.0674061586829632
"18653","Solyc11g069660.1.1",0.0875498225366799
"773","Solyc01g059830.2.1",0.101027880186503
"4922","Solyc02g094600.2.1",0.0549488230477955
"6415","Solyc03g114800.1.1",0.886942990886167
"3816","Solyc02g079500.2.1",1.29547753853251
"4958","Solyc03g005380.2.1",0.134560576159001
"15766","Solyc09g082160.2.1",0.0216721604271619
"6830","Solyc03g120140.2.1",0.0516385141741626
"7062","Solyc04g005010.2.1",0.108799395593468
"11918","Solyc07g006200.2.1",0.109946730588753
"15663","Solyc09g074830.2.1",0.608982987889478
"217","Solyc01g005580.2.1",0.132598469848914
"683","Solyc01g049690.2.1",0.0391475332969417
"8468","Solyc04g079690.2.1",0.315383970254812
"16151","Solyc10g005280.1.1",0.2517279320454
"3097","Solyc02g062910.1.1",0.373477152079834
"6754","Solyc03g119200.2.1",0.237668042381569
"4305","Solyc02g086250.2.1",0.238674241231648
"7476","Solyc04g015190.2.1",0.0796067635557876
"13276","Solyc08g005060.2.1",0.383650670116969
"17972","Solyc11g013000.1.1",0.0522821011100108
"22064","Solyc02g072540.2.1",1.96928048789833
"6957","Solyc03g121680.1.1",0.0854326584775459
"5175","Solyc03g019850.2.1",0.0912564177903055
"6680","Solyc03g118260.1.1",0.122326727472395
"1939","Solyc01g099650.2.1",0.103439620654782
"2297","Solyc01g105330.2.1",0.239626808183005
"6486","Solyc03g115740.1.1",0.0252947183173726
"14512","Solyc08g080720.2.1",0.780295247782029
"1963","Solyc01g099930.2.1",0.026386322200288
"12444","Solyc07g043070.2.1",0.694184485203145
"8817","Solyc05g006120.2.1",0.0769397414160493
"14628","Solyc08g082340.2.1",0.062873721078672
"1311","Solyc01g088390.2.1",0.497843292005407
"1440","Solyc01g091210.2.1",0.0979820476269442
"9422","Solyc05g018350.2.1",0.0819979909559123
"11761","Solyc06g083890.2.1",0.0365530299662669
"19416","Solyc12g027590.1.1",0.0820601732284393
"16175","Solyc10g005630.2.1",0.112167895857935
"731","Solyc01g057320.1.1",0.401444424706162
"3553","Solyc02g071620.2.1",0.387791292206612
"13197","Solyc07g065790.2.1",0.187063616936524
"5467","Solyc03g044710.2.1",0.832989814641361
"6118","Solyc03g098790.1.1",1.35800955446076
"18703","Solyc11g071460.1.1",0.138578934757195
"1851","Solyc01g098450.2.1",0.0650031608612937
"2859","Solyc02g021050.2.1",0.110923277840119
"5067","Solyc03g007000.2.1",0.0319975234135296
"5892","Solyc03g093880.2.1",0.0790986105014644
"16215","Solyc10g006130.1.1",0.0791056032162455
"17514","Solyc11g005580.1.1",0.123855018172444
"12181","Solyc07g017860.2.1",0.117725049540193
"14903","Solyc09g008640.1.1",0.25800548517843
"17857","Solyc11g011200.1.1",0.0602420401822118
"515","Solyc01g010040.2.1",0.22041662771999
"3457","Solyc02g070250.2.1",0.0358579553467781
"8686","Solyc04g082480.2.1",0.450414707282478
"14282","Solyc08g077350.2.1",0.0819792952087368
"844","Solyc01g066830.2.1",0.0377102002925728
"2201","Solyc01g104020.2.1",0.123384037494685
"4057","Solyc02g082900.2.1",0.727102477636519
"8709","Solyc04g082720.2.1",0.250883420271896
"11113","Solyc06g068650.2.1",0.0866241868209879
"13086","Solyc07g064310.1.1",0.0391693609591191
"19115","Solyc12g009810.1.1",0.118530124815057
"11","Solyc00g006470.1.1",0.174350185235627
"19558","Solyc12g042360.1.1",0.0528472228652225
"8942","Solyc05g007870.1.1",1.16561619654417
"12757","Solyc07g054190.2.1",0.0690342791355033
"15198","Solyc09g015530.2.1",0.0454830121283001
"6510","Solyc03g116040.2.1",0.0816621379289559
"16128","Solyc09g098560.2.1",0.120904536902137
"17930","Solyc11g012480.1.1",0.0735035051562657
"19645","Solyc12g044910.1.1",0.0739723149101427
"2870","Solyc02g021260.1.1",2.8451364279069
"6192","Solyc03g111830.2.1",0.324215921031787
"18698","Solyc11g071340.1.1",0.0295045079915617
"2574","Solyc01g109450.2.1",0.0821299620539801
"9996","Solyc05g055730.2.1",0.0950109126775244
"8610","Solyc04g081450.2.1",0.248685524554091
"19561","Solyc12g042430.1.1",0.0922357612918965
"836","Solyc01g066680.2.1",0.67770912094862
"1564","Solyc01g094750.2.1",0.0627195650892148
"4313","Solyc02g086360.2.1",0.175096969910157
"14190","Solyc08g076140.2.1",0.0924661977762612
"14489","Solyc08g080360.2.1",0.259260974274088
"5310","Solyc03g031820.2.1",0.11079765138001
"17450","Solyc10g086540.1.1",0.0545193704956856
"20140","Solyc12g099920.1.1",0.189148500340485
"2607","Solyc01g109890.2.1",0.0494369009309066
"3678","Solyc02g077690.2.1",0.0908438560423638
"10535","Solyc06g050720.2.1",0.0906828796452047
"13027","Solyc07g063460.1.1",0.175628418383495
"14482","Solyc08g080250.2.1",0.0908429241150736
"17777","Solyc11g010120.1.1",0.108775254888414
"9505","Solyc05g026490.2.1",0.620097218560167
"13715","Solyc08g048370.2.1",0.0957763426326973
"15908","Solyc09g090370.2.1",0.0481308400892225
"2421","Solyc01g107320.2.1",0.0343060916411942
"4257","Solyc02g085600.1.1",0.121549536920234
"4439","Solyc02g088100.2.1",0.203811177743351
"4978","Solyc03g005740.1.1",0.150360426231788
"9025","Solyc05g009070.2.1",0.245214649234083
"12700","Solyc07g053430.2.1",0.491191546706664
"6662","Solyc03g118070.2.1",0.069625723146459
"17160","Solyc10g081270.1.1",0.050935149831152
"6980","Solyc03g121970.1.1",0.0861039447796354
"14823","Solyc09g007500.2.1",0.0812639515951413
"18468","Solyc11g066330.1.1",0.138525429318233
"2337","Solyc01g105980.2.1",0.0700709179720025
"12232","Solyc07g021550.2.1",0.0679979635435605
"7249","Solyc04g008580.2.1",0.0361978067025147
"15411","Solyc09g061280.2.1",0.474371946304722
"18237","Solyc11g044250.1.1",0.362079459035466
"4252","Solyc02g085540.1.1",0.126095256541474
"8421","Solyc04g079000.2.1",0.110573403287728
"7182","Solyc04g007530.2.1",0.106413597003752
"10893","Solyc06g063300.2.1",0.191767552177829
"10905","Solyc06g064450.2.1",0.126706779503974
"15246","Solyc09g018850.2.1",0.362410962028965
"18568","Solyc11g068550.1.1",0.153601193623601
"8047","Solyc04g072150.1.1",0.0362177059205559
"8103","Solyc04g072940.2.1",0.204493425818979
"11504","Solyc06g075170.1.1",0.125725879988165
"12164","Solyc07g017540.2.1",0.392302299399061
"14785","Solyc09g007100.2.1",0.0536601533152484
"16300","Solyc10g007330.1.1",0.113614101566413
"16888","Solyc10g076510.1.1",0.579642066684968
"4686","Solyc02g091680.2.1",0.069301344699102
"10275","Solyc06g009120.2.1",0.0931271220072822
"12825","Solyc07g055290.2.1",0.201505316875361
"13035","Solyc07g063560.2.1",0.235468515173839
"17332","Solyc10g084840.1.1",0.373215486801574
"18239","Solyc11g044270.1.1",0.0383304686641779
"764","Solyc01g058500.2.1",0.199335732278307
"1188","Solyc01g086690.2.1",0.7522387146872
"1349","Solyc01g089860.2.1",0.0581195245723777
"5865","Solyc03g093510.2.1",0.0788381881777724
"17011","Solyc10g079310.1.1",0.176259924239385
"4030","Solyc02g082500.1.1",0.0564810019249182
"4985","Solyc03g005830.2.1",0.0562753972429829
"6537","Solyc03g116550.2.1",0.0552502850203144
"4477","Solyc02g088600.2.1",0.20092975298537
"16733","Solyc10g051270.1.1",0.048064760340948
"5997","Solyc03g097030.2.1",0.0484473008997608
"10153","Solyc06g007250.2.1",0.0437304554135986
"14392","Solyc08g078950.2.1",0.418981709468133
"15223","Solyc09g018280.1.1",0.469205964487895
"17200","Solyc10g081750.1.1",0.0753498317845959
"18693","Solyc11g071270.1.1",0.0236007166612452
"5013","Solyc03g006260.2.1",0.165835577274431
